TP,FP,FN,TN,Sensitivity,PPV,Specificity,Fscore,Name
304,264,229,167,0.57,0.54,0.39,0.55,10000t.gasv.A_J.chr19.10p.2_sorted
316,254,217,179,0.59,0.55,0.41,0.57,10000t.gasv.A_J.chr19.10p.3_sorted
308,278,225,165,0.58,0.53,0.37,0.55,10000t.gasv.A_J.chr19.10p.4_sorted
312,252,221,167,0.59,0.55,0.40,0.57,10000t.gasv.A_J.chr19.10p.5_sorted
315,265,218,174,0.59,0.54,0.40,0.57,10000t.gasv.A_J.chr19.10p.6_sorted
320,275,213,181,0.60,0.54,0.40,0.57,10000t.gasv.A_J.chr19.10p.7_sorted
321,266,212,184,0.60,0.55,0.41,0.57,10000t.gasv.A_J.chr19.10p.8_sorted
306,258,227,165,0.57,0.54,0.39,0.56,10000t.gasv.A_J.chr19.10p.9_sorted
404,1049,129,204,0.76,0.28,0.16,0.41,10000t.gasv.A_J.chr19.16p.10_sorted
393,996,140,195,0.74,0.28,0.16,0.41,10000t.gasv.A_J.chr19.16p.1_sorted
398,1011,135,205,0.75,0.28,0.17,0.41,10000t.gasv.A_J.chr19.16p.2_sorted
397,957,136,201,0.74,0.29,0.17,0.42,10000t.gasv.A_J.chr19.16p.3_sorted
402,1084,131,201,0.75,0.27,0.16,0.40,10000t.gasv.A_J.chr19.16p.4_sorted
397,977,136,195,0.74,0.29,0.17,0.42,10000t.gasv.A_J.chr19.16p.5_sorted
396,1018,137,203,0.74,0.28,0.17,0.41,10000t.gasv.A_J.chr19.16p.6_sorted
405,1001,128,206,0.76,0.29,0.17,0.42,10000t.gasv.A_J.chr19.16p.7_sorted
397,1001,136,200,0.74,0.28,0.17,0.41,10000t.gasv.A_J.chr19.16p.8_sorted
401,936,132,202,0.75,0.30,0.18,0.43,10000t.gasv.A_J.chr19.16p.9_sorted
1,1,532,0,0.00,0.50,0.00,0.00,10000t.gasv.A_J.chr19.1p.10_sorted
0,2,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.1_sorted
0,3,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.2_sorted
0,2,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.3_sorted
0,5,533,1,0.00,0.00,0.17,0.00,10000t.gasv.A_J.chr19.1p.4_sorted
0,8,533,1,0.00,0.00,0.11,0.00,10000t.gasv.A_J.chr19.1p.5_sorted
0,3,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.6_sorted
0,1,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.7_sorted
4,1,529,0,0.01,0.80,0.00,0.01,10000t.gasv.A_J.chr19.1p.8_sorted
0,4,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.1p.9_sorted
28,1,505,1,0.05,0.97,0.50,0.10,10000t.gasv.A_J.chr19.2p.10_sorted
17,1,516,0,0.03,0.94,0.00,0.06,10000t.gasv.A_J.chr19.2p.1_sorted
0,25,533,0,0.00,0.00,0.00,0.00,10000t.gasv.A_J.chr19.2p.2_sorted
23,2,510,2,0.04,0.92,0.50,0.08,10000t.gasv.A_J.chr19.2p.3_sorted
0,23,533,1,0.00,0.00,0.04,0.00,10000t.gasv.A_J.chr19.2p.4_sorted
21,2,512,1,0.04,0.91,0.33,0.08,10000t.gasv.A_J.chr19.2p.5_sorted
0,23,533,2,0.00,0.00,0.08,0.00,10000t.gasv.A_J.chr19.2p.6_sorted
22,1,511,2,0.04,0.96,0.67,0.08,10000t.gasv.A_J.chr19.2p.7_sorted
0,21,533,1,0.00,0.00,0.05,0.00,10000t.gasv.A_J.chr19.2p.8_sorted
30,2,503,1,0.06,0.94,0.33,0.11,10000t.gasv.A_J.chr19.2p.9_sorted
513,5524,20,213,0.96,0.08,0.04,0.16,10000t.gasv.A_J.chr19.32p.10_sorted
502,5579,31,210,0.94,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.1_sorted
502,5736,31,208,0.94,0.08,0.03,0.15,10000t.gasv.A_J.chr19.32p.2_sorted
505,5530,28,211,0.95,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.3_sorted
507,5754,26,209,0.95,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.4_sorted
507,5731,26,210,0.95,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.5_sorted
503,5496,30,214,0.94,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.6_sorted
507,5442,26,210,0.95,0.09,0.04,0.16,10000t.gasv.A_J.chr19.32p.7_sorted
510,5741,23,213,0.96,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.8_sorted
507,5754,26,212,0.95,0.08,0.04,0.15,10000t.gasv.A_J.chr19.32p.9_sorted
109,11,424,28,0.20,0.91,0.72,0.33,10000t.gasv.A_J.chr19.4p.10_sorted
103,12,430,31,0.19,0.90,0.72,0.32,10000t.gasv.A_J.chr19.4p.1_sorted
111,10,422,31,0.21,0.92,0.76,0.34,10000t.gasv.A_J.chr19.4p.2_sorted
107,7,426,32,0.20,0.94,0.82,0.33,10000t.gasv.A_J.chr19.4p.3_sorted
116,8,417,33,0.22,0.94,0.80,0.35,10000t.gasv.A_J.chr19.4p.4_sorted
115,13,418,32,0.22,0.90,0.71,0.35,10000t.gasv.A_J.chr19.4p.5_sorted
115,12,418,31,0.22,0.91,0.72,0.35,10000t.gasv.A_J.chr19.4p.6_sorted
105,8,428,22,0.20,0.93,0.73,0.33,10000t.gasv.A_J.chr19.4p.7_sorted
111,13,422,34,0.21,0.90,0.72,0.34,10000t.gasv.A_J.chr19.4p.8_sorted
116,9,417,34,0.22,0.93,0.79,0.35,10000t.gasv.A_J.chr19.4p.9_sorted
256,106,277,133,0.48,0.71,0.56,0.57,10000t.gasv.A_J.chr19.8p.10_sorted
249,106,284,134,0.47,0.70,0.56,0.56,10000t.gasv.A_J.chr19.8p.1_sorted
253,118,280,142,0.47,0.68,0.55,0.56,10000t.gasv.A_J.chr19.8p.2_sorted
247,112,286,125,0.46,0.69,0.53,0.55,10000t.gasv.A_J.chr19.8p.3_sorted
258,101,275,141,0.48,0.72,0.58,0.58,10000t.gasv.A_J.chr19.8p.4_sorted
258,104,275,125,0.48,0.71,0.55,0.58,10000t.gasv.A_J.chr19.8p.5_sorted
257,111,276,134,0.48,0.70,0.55,0.57,10000t.gasv.A_J.chr19.8p.6_sorted
247,113,286,134,0.46,0.69,0.54,0.55,10000t.gasv.A_J.chr19.8p.7_sorted
264,109,269,133,0.50,0.71,0.55,0.58,10000t.gasv.A_J.chr19.8p.8_sorted
257,91,276,145,0.48,0.74,0.61,0.58,10000t.gasv.A_J.chr19.8p.9_sorted
0,1,504,0,0.00,0.00,0.00,0.00,10000t.gasv.AKR_J.chr19.0.5p.7_sorted
244,215,260,112,0.48,0.53,0.34,0.51,10000t.gasv.AKR_J.chr19.10p.10_sorted
249,178,255,121,0.49,0.58,0.40,0.53,10000t.gasv.AKR_J.chr19.10p.1_sorted
253,196,251,129,0.50,0.56,0.40,0.53,10000t.gasv.AKR_J.chr19.10p.2_sorted
253,179,251,127,0.50,0.59,0.42,0.54,10000t.gasv.AKR_J.chr19.10p.3_sorted
255,213,249,126,0.51,0.54,0.37,0.52,10000t.gasv.AKR_J.chr19.10p.4_sorted
266,190,238,143,0.53,0.58,0.43,0.55,10000t.gasv.AKR_J.chr19.10p.5_sorted
256,202,248,127,0.51,0.56,0.39,0.53,10000t.gasv.AKR_J.chr19.10p.6_sorted
253,214,251,121,0.50,0.54,0.36,0.52,10000t.gasv.AKR_J.chr19.10p.7_sorted
259,203,245,131,0.51,0.56,0.39,0.54,10000t.gasv.AKR_J.chr19.10p.8_sorted
258,220,246,139,0.51,0.54,0.39,0.53,10000t.gasv.AKR_J.chr19.10p.9_sorted
354,835,150,166,0.70,0.30,0.17,0.42,10000t.gasv.AKR_J.chr19.16p.10_sorted
352,872,152,168,0.70,0.29,0.16,0.41,10000t.gasv.AKR_J.chr19.16p.1_sorted
351,949,153,163,0.70,0.27,0.15,0.39,10000t.gasv.AKR_J.chr19.16p.2_sorted
359,877,145,173,0.71,0.29,0.16,0.41,10000t.gasv.AKR_J.chr19.16p.3_sorted
371,858,133,188,0.74,0.30,0.18,0.43,10000t.gasv.AKR_J.chr19.16p.4_sorted
360,904,144,177,0.71,0.28,0.16,0.41,10000t.gasv.AKR_J.chr19.16p.5_sorted
365,817,139,189,0.72,0.31,0.19,0.43,10000t.gasv.AKR_J.chr19.16p.6_sorted
363,864,141,185,0.72,0.30,0.18,0.42,10000t.gasv.AKR_J.chr19.16p.7_sorted
362,942,142,164,0.72,0.28,0.15,0.40,10000t.gasv.AKR_J.chr19.16p.8_sorted
369,873,135,184,0.73,0.30,0.17,0.42,10000t.gasv.AKR_J.chr19.16p.9_sorted
0,2,504,0,0.00,0.00,0.00,0.00,10000t.gasv.AKR_J.chr19.1p.1_sorted
2,1,502,0,0.00,0.67,0.00,0.01,10000t.gasv.AKR_J.chr19.1p.3_sorted
0,2,504,1,0.00,0.00,0.33,0.00,10000t.gasv.AKR_J.chr19.1p.4_sorted
0,1,504,0,0.00,0.00,0.00,0.00,10000t.gasv.AKR_J.chr19.1p.5_sorted
1,1,503,0,0.00,0.50,0.00,0.00,10000t.gasv.AKR_J.chr19.1p.8_sorted
0,3,504,0,0.00,0.00,0.00,0.00,10000t.gasv.AKR_J.chr19.1p.9_sorted
13,2,491,0,0.03,0.87,0.00,0.05,10000t.gasv.AKR_J.chr19.2p.10_sorted
15,2,489,1,0.03,0.88,0.33,0.06,10000t.gasv.AKR_J.chr19.2p.1_sorted
17,1,487,1,0.03,0.94,0.50,0.07,10000t.gasv.AKR_J.chr19.2p.2_sorted
17,3,487,0,0.03,0.85,0.00,0.06,10000t.gasv.AKR_J.chr19.2p.3_sorted
13,1,491,3,0.03,0.93,0.75,0.05,10000t.gasv.AKR_J.chr19.2p.4_sorted
0,13,504,0,0.00,0.00,0.00,0.00,10000t.gasv.AKR_J.chr19.2p.5_sorted
19,2,485,1,0.04,0.90,0.33,0.07,10000t.gasv.AKR_J.chr19.2p.6_sorted
13,1,491,0,0.03,0.93,0.00,0.05,10000t.gasv.AKR_J.chr19.2p.7_sorted
17,1,487,2,0.03,0.94,0.67,0.07,10000t.gasv.AKR_J.chr19.2p.8_sorted
21,1,483,2,0.04,0.95,0.67,0.08,10000t.gasv.AKR_J.chr19.2p.9_sorted
471,4950,33,185,0.93,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.10_sorted
473,4963,31,191,0.94,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.1_sorted
475,5041,29,188,0.94,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.2_sorted
470,4952,34,190,0.93,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.3_sorted
476,5116,28,196,0.94,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.4_sorted
473,4958,31,187,0.94,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.5_sorted
479,5248,25,192,0.95,0.08,0.04,0.15,10000t.gasv.AKR_J.chr19.32p.6_sorted
474,5029,30,194,0.94,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.7_sorted
466,4740,38,185,0.92,0.09,0.04,0.16,10000t.gasv.AKR_J.chr19.32p.8_sorted
465,5046,39,177,0.92,0.08,0.03,0.15,10000t.gasv.AKR_J.chr19.32p.9_sorted
69,15,435,10,0.14,0.82,0.40,0.23,10000t.gasv.AKR_J.chr19.4p.10_sorted
75,15,429,17,0.15,0.83,0.53,0.25,10000t.gasv.AKR_J.chr19.4p.1_sorted
82,11,422,16,0.16,0.88,0.59,0.27,10000t.gasv.AKR_J.chr19.4p.2_sorted
81,16,423,13,0.16,0.84,0.45,0.27,10000t.gasv.AKR_J.chr19.4p.3_sorted
82,16,422,22,0.16,0.84,0.58,0.27,10000t.gasv.AKR_J.chr19.4p.4_sorted
74,18,430,13,0.15,0.80,0.42,0.25,10000t.gasv.AKR_J.chr19.4p.5_sorted
70,14,434,14,0.14,0.83,0.50,0.24,10000t.gasv.AKR_J.chr19.4p.6_sorted
77,11,427,18,0.15,0.88,0.62,0.26,10000t.gasv.AKR_J.chr19.4p.7_sorted
90,15,414,21,0.18,0.86,0.58,0.30,10000t.gasv.AKR_J.chr19.4p.8_sorted
85,14,419,26,0.17,0.86,0.65,0.28,10000t.gasv.AKR_J.chr19.4p.9_sorted
216,124,288,107,0.43,0.64,0.46,0.51,10000t.gasv.AKR_J.chr19.8p.10_sorted
224,115,280,110,0.44,0.66,0.49,0.53,10000t.gasv.AKR_J.chr19.8p.1_sorted
215,103,289,103,0.43,0.68,0.50,0.52,10000t.gasv.AKR_J.chr19.8p.2_sorted
210,97,294,102,0.42,0.68,0.51,0.52,10000t.gasv.AKR_J.chr19.8p.3_sorted
215,103,289,101,0.43,0.68,0.50,0.52,10000t.gasv.AKR_J.chr19.8p.4_sorted
209,116,295,94,0.41,0.64,0.45,0.50,10000t.gasv.AKR_J.chr19.8p.5_sorted
219,111,285,108,0.43,0.66,0.49,0.53,10000t.gasv.AKR_J.chr19.8p.6_sorted
222,124,282,101,0.44,0.64,0.45,0.52,10000t.gasv.AKR_J.chr19.8p.7_sorted
227,107,277,119,0.45,0.68,0.53,0.54,10000t.gasv.AKR_J.chr19.8p.8_sorted
219,120,285,110,0.43,0.65,0.48,0.52,10000t.gasv.AKR_J.chr19.8p.9_sorted
248,100,297,134,0.46,0.71,0.57,0.56,10000t.gasv.BALB_cJ.chr19.10p.10_sorted
260,117,285,138,0.48,0.69,0.54,0.56,10000t.gasv.BALB_cJ.chr19.10p.1_sorted
248,125,297,132,0.46,0.66,0.51,0.54,10000t.gasv.BALB_cJ.chr19.10p.2_sorted
245,115,300,119,0.45,0.68,0.51,0.54,10000t.gasv.BALB_cJ.chr19.10p.3_sorted
250,129,295,129,0.46,0.66,0.50,0.54,10000t.gasv.BALB_cJ.chr19.10p.4_sorted
262,98,283,138,0.48,0.73,0.58,0.58,10000t.gasv.BALB_cJ.chr19.10p.5_sorted
249,113,296,126,0.46,0.69,0.53,0.55,10000t.gasv.BALB_cJ.chr19.10p.6_sorted
244,118,301,125,0.45,0.67,0.51,0.54,10000t.gasv.BALB_cJ.chr19.10p.7_sorted
244,106,301,131,0.45,0.70,0.55,0.55,10000t.gasv.BALB_cJ.chr19.10p.8_sorted
256,95,289,132,0.47,0.73,0.58,0.57,10000t.gasv.BALB_cJ.chr19.10p.9_sorted
350,622,195,190,0.64,0.36,0.23,0.46,10000t.gasv.BALB_cJ.chr19.16p.10_sorted
361,521,184,205,0.66,0.41,0.28,0.51,10000t.gasv.BALB_cJ.chr19.16p.1_sorted
358,558,187,198,0.66,0.39,0.26,0.49,10000t.gasv.BALB_cJ.chr19.16p.2_sorted
353,498,192,196,0.65,0.41,0.28,0.51,10000t.gasv.BALB_cJ.chr19.16p.3_sorted
366,562,179,182,0.67,0.39,0.24,0.50,10000t.gasv.BALB_cJ.chr19.16p.4_sorted
379,553,166,210,0.70,0.41,0.28,0.51,10000t.gasv.BALB_cJ.chr19.16p.5_sorted
364,544,181,195,0.67,0.40,0.26,0.50,10000t.gasv.BALB_cJ.chr19.16p.6_sorted
364,553,181,196,0.67,0.40,0.26,0.50,10000t.gasv.BALB_cJ.chr19.16p.7_sorted
364,510,181,205,0.67,0.42,0.29,0.51,10000t.gasv.BALB_cJ.chr19.16p.8_sorted
372,514,173,212,0.68,0.42,0.29,0.52,10000t.gasv.BALB_cJ.chr19.16p.9_sorted
0,2,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.10_sorted
0,3,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.1_sorted
0,2,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.2_sorted
0,1,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.3_sorted
0,3,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.4_sorted
0,1,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.5_sorted
0,3,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.6_sorted
0,2,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.7_sorted
0,1,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.8_sorted
0,1,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.1p.9_sorted
12,1,533,0,0.02,0.92,0.00,0.04,10000t.gasv.BALB_cJ.chr19.2p.10_sorted
0,10,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.1_sorted
0,9,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.2_sorted
0,14,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.3_sorted
0,10,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.4_sorted
18,2,527,0,0.03,0.90,0.00,0.06,10000t.gasv.BALB_cJ.chr19.2p.5_sorted
0,16,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.6_sorted
9,1,536,1,0.02,0.90,0.50,0.03,10000t.gasv.BALB_cJ.chr19.2p.7_sorted
13,1,532,2,0.02,0.93,0.67,0.05,10000t.gasv.BALB_cJ.chr19.2p.8_sorted
0,13,545,0,0.00,0.00,0.00,0.00,10000t.gasv.BALB_cJ.chr19.2p.9_sorted
501,3560,44,233,0.92,0.12,0.06,0.22,10000t.gasv.BALB_cJ.chr19.32p.10_sorted
510,3833,35,240,0.94,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.1_sorted
501,3549,44,224,0.92,0.12,0.06,0.22,10000t.gasv.BALB_cJ.chr19.32p.2_sorted
498,3744,47,230,0.91,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.3_sorted
509,3790,36,237,0.93,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.4_sorted
507,3981,38,234,0.93,0.11,0.06,0.20,10000t.gasv.BALB_cJ.chr19.32p.5_sorted
501,3825,44,226,0.92,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.6_sorted
498,3753,47,223,0.91,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.7_sorted
506,3978,39,230,0.93,0.11,0.05,0.20,10000t.gasv.BALB_cJ.chr19.32p.8_sorted
500,3725,45,234,0.92,0.12,0.06,0.21,10000t.gasv.BALB_cJ.chr19.32p.9_sorted
59,5,486,7,0.11,0.92,0.58,0.19,10000t.gasv.BALB_cJ.chr19.4p.10_sorted
51,1,494,6,0.09,0.98,0.86,0.17,10000t.gasv.BALB_cJ.chr19.4p.1_sorted
62,7,483,10,0.11,0.90,0.59,0.20,10000t.gasv.BALB_cJ.chr19.4p.2_sorted
50,1,495,6,0.09,0.98,0.86,0.17,10000t.gasv.BALB_cJ.chr19.4p.3_sorted
63,5,482,10,0.12,0.93,0.67,0.21,10000t.gasv.BALB_cJ.chr19.4p.4_sorted
66,3,479,19,0.12,0.96,0.86,0.21,10000t.gasv.BALB_cJ.chr19.4p.5_sorted
58,1,487,8,0.11,0.98,0.89,0.19,10000t.gasv.BALB_cJ.chr19.4p.6_sorted
49,2,496,8,0.09,0.96,0.80,0.16,10000t.gasv.BALB_cJ.chr19.4p.7_sorted
65,3,480,9,0.12,0.96,0.75,0.21,10000t.gasv.BALB_cJ.chr19.4p.8_sorted
65,5,480,14,0.12,0.93,0.74,0.21,10000t.gasv.BALB_cJ.chr19.4p.9_sorted
188,61,357,82,0.34,0.76,0.57,0.47,10000t.gasv.BALB_cJ.chr19.8p.10_sorted
198,68,347,90,0.36,0.74,0.57,0.49,10000t.gasv.BALB_cJ.chr19.8p.1_sorted
195,50,350,81,0.36,0.80,0.62,0.49,10000t.gasv.BALB_cJ.chr19.8p.2_sorted
194,63,351,85,0.36,0.75,0.57,0.48,10000t.gasv.BALB_cJ.chr19.8p.3_sorted
188,47,357,83,0.34,0.80,0.64,0.48,10000t.gasv.BALB_cJ.chr19.8p.4_sorted
200,54,345,93,0.37,0.79,0.63,0.50,10000t.gasv.BALB_cJ.chr19.8p.5_sorted
188,37,357,83,0.34,0.84,0.69,0.49,10000t.gasv.BALB_cJ.chr19.8p.6_sorted
199,57,346,92,0.37,0.78,0.62,0.50,10000t.gasv.BALB_cJ.chr19.8p.7_sorted
196,60,349,93,0.36,0.77,0.61,0.49,10000t.gasv.BALB_cJ.chr19.8p.8_sorted
197,46,348,86,0.36,0.81,0.65,0.50,10000t.gasv.BALB_cJ.chr19.8p.9_sorted
0,3,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.0.5p.8_sorted
269,158,270,145,0.50,0.63,0.48,0.56,10000t.gasv.C3H_HeJ.chr19.10p.10_sorted
273,150,266,157,0.51,0.65,0.51,0.57,10000t.gasv.C3H_HeJ.chr19.10p.1_sorted
267,170,272,151,0.50,0.61,0.47,0.55,10000t.gasv.C3H_HeJ.chr19.10p.2_sorted
282,167,257,161,0.52,0.63,0.49,0.57,10000t.gasv.C3H_HeJ.chr19.10p.3_sorted
272,156,267,148,0.50,0.64,0.49,0.56,10000t.gasv.C3H_HeJ.chr19.10p.4_sorted
267,153,272,144,0.50,0.64,0.48,0.56,10000t.gasv.C3H_HeJ.chr19.10p.5_sorted
277,151,262,150,0.51,0.65,0.50,0.57,10000t.gasv.C3H_HeJ.chr19.10p.6_sorted
274,175,265,142,0.51,0.61,0.45,0.55,10000t.gasv.C3H_HeJ.chr19.10p.7_sorted
286,189,253,151,0.53,0.60,0.44,0.56,10000t.gasv.C3H_HeJ.chr19.10p.8_sorted
265,159,274,140,0.49,0.62,0.47,0.55,10000t.gasv.C3H_HeJ.chr19.10p.9_sorted
379,733,160,198,0.70,0.34,0.21,0.46,10000t.gasv.C3H_HeJ.chr19.16p.10_sorted
368,699,171,189,0.68,0.34,0.21,0.46,10000t.gasv.C3H_HeJ.chr19.16p.1_sorted
383,759,156,202,0.71,0.34,0.21,0.46,10000t.gasv.C3H_HeJ.chr19.16p.2_sorted
373,714,166,195,0.69,0.34,0.21,0.46,10000t.gasv.C3H_HeJ.chr19.16p.3_sorted
362,725,177,174,0.67,0.33,0.19,0.45,10000t.gasv.C3H_HeJ.chr19.16p.4_sorted
364,698,175,183,0.68,0.34,0.21,0.45,10000t.gasv.C3H_HeJ.chr19.16p.5_sorted
366,719,173,188,0.68,0.34,0.21,0.45,10000t.gasv.C3H_HeJ.chr19.16p.6_sorted
362,681,177,182,0.67,0.35,0.21,0.46,10000t.gasv.C3H_HeJ.chr19.16p.7_sorted
366,704,173,189,0.68,0.34,0.21,0.45,10000t.gasv.C3H_HeJ.chr19.16p.8_sorted
362,732,177,184,0.67,0.33,0.20,0.44,10000t.gasv.C3H_HeJ.chr19.16p.9_sorted
0,4,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.10_sorted
0,1,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.1_sorted
0,3,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.2_sorted
0,3,539,1,0.00,0.00,0.25,0.00,10000t.gasv.C3H_HeJ.chr19.1p.3_sorted
3,1,536,0,0.01,0.75,0.00,0.01,10000t.gasv.C3H_HeJ.chr19.1p.4_sorted
0,2,539,1,0.00,0.00,0.33,0.00,10000t.gasv.C3H_HeJ.chr19.1p.5_sorted
0,1,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.6_sorted
0,3,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.7_sorted
0,1,539,0,0.00,0.00,0.00,0.00,10000t.gasv.C3H_HeJ.chr19.1p.8_sorted
3,1,536,1,0.01,0.75,0.50,0.01,10000t.gasv.C3H_HeJ.chr19.1p.9_sorted
13,1,526,1,0.02,0.93,0.50,0.05,10000t.gasv.C3H_HeJ.chr19.2p.10_sorted
21,1,518,1,0.04,0.95,0.50,0.07,10000t.gasv.C3H_HeJ.chr19.2p.1_sorted
0,12,539,2,0.00,0.00,0.14,0.00,10000t.gasv.C3H_HeJ.chr19.2p.2_sorted
11,2,528,0,0.02,0.85,0.00,0.04,10000t.gasv.C3H_HeJ.chr19.2p.3_sorted
14,1,525,1,0.03,0.93,0.50,0.05,10000t.gasv.C3H_HeJ.chr19.2p.4_sorted
22,2,517,2,0.04,0.92,0.50,0.08,10000t.gasv.C3H_HeJ.chr19.2p.5_sorted
20,2,519,0,0.04,0.91,0.00,0.07,10000t.gasv.C3H_HeJ.chr19.2p.6_sorted
0,21,539,1,0.00,0.00,0.05,0.00,10000t.gasv.C3H_HeJ.chr19.2p.7_sorted
17,1,522,2,0.03,0.94,0.67,0.06,10000t.gasv.C3H_HeJ.chr19.2p.8_sorted
23,1,516,2,0.04,0.96,0.67,0.08,10000t.gasv.C3H_HeJ.chr19.2p.9_sorted
495,4463,44,205,0.92,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.10_sorted
502,4622,37,201,0.93,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.1_sorted
501,4571,38,210,0.93,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.2_sorted
498,4548,41,204,0.92,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.3_sorted
503,4440,36,216,0.93,0.10,0.05,0.18,10000t.gasv.C3H_HeJ.chr19.32p.4_sorted
502,4555,37,203,0.93,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.5_sorted
497,4395,42,209,0.92,0.10,0.05,0.18,10000t.gasv.C3H_HeJ.chr19.32p.6_sorted
501,4533,38,202,0.93,0.10,0.04,0.18,10000t.gasv.C3H_HeJ.chr19.32p.7_sorted
495,4779,44,198,0.92,0.09,0.04,0.17,10000t.gasv.C3H_HeJ.chr19.32p.8_sorted
501,4722,38,200,0.93,0.10,0.04,0.17,10000t.gasv.C3H_HeJ.chr19.32p.9_sorted
79,12,460,18,0.15,0.87,0.60,0.25,10000t.gasv.C3H_HeJ.chr19.4p.10_sorted
66,12,473,12,0.12,0.85,0.50,0.21,10000t.gasv.C3H_HeJ.chr19.4p.1_sorted
74,4,465,12,0.14,0.95,0.75,0.24,10000t.gasv.C3H_HeJ.chr19.4p.2_sorted
74,8,465,15,0.14,0.90,0.65,0.24,10000t.gasv.C3H_HeJ.chr19.4p.3_sorted
79,7,460,16,0.15,0.92,0.70,0.25,10000t.gasv.C3H_HeJ.chr19.4p.4_sorted
73,7,466,21,0.14,0.91,0.75,0.24,10000t.gasv.C3H_HeJ.chr19.4p.5_sorted
65,9,474,15,0.12,0.88,0.62,0.21,10000t.gasv.C3H_HeJ.chr19.4p.6_sorted
61,9,478,12,0.11,0.87,0.57,0.20,10000t.gasv.C3H_HeJ.chr19.4p.7_sorted
70,5,469,18,0.13,0.93,0.78,0.23,10000t.gasv.C3H_HeJ.chr19.4p.8_sorted
68,6,471,6,0.13,0.92,0.50,0.22,10000t.gasv.C3H_HeJ.chr19.4p.9_sorted
206,58,333,90,0.38,0.78,0.61,0.51,10000t.gasv.C3H_HeJ.chr19.8p.10_sorted
208,63,331,101,0.39,0.77,0.62,0.51,10000t.gasv.C3H_HeJ.chr19.8p.1_sorted
