,tool,strain,length,flag,position,threshold
11827,pindel,CBA_J,5792,TN,12166610,100
11828,pindel,CBA_J,12035,TN,10098263,100
11829,pindel,CBA_J,2211,TN,10885750,100
11830,pindel,CBA_J,5566,TN,11937548,100
11831,pindel,CBA_J,4541,TN,12081146,100
11832,pindel,CBA_J,4541,TN,12081146,100
11833,pindel,CBA_J,4541,TN,12081146,100
11834,pindel,CBA_J,6598,TN,12170003,100
11835,pindel,CBA_J,199,TN,15905950,100
11836,pindel,CBA_J,2185,TN,15906928,100
11837,pindel,CBA_J,271,TN,15909115,100
11838,pindel,CBA_J,269,TN,15909390,100
11839,pindel,CBA_J,640,TN,17075616,100
11840,pindel,CBA_J,1144,TN,17145541,100
11841,pindel,CBA_J,7064,TN,19977394,100
11842,pindel,CBA_J,5077,TN,15905713,100
11843,pindel,CBA_J,6153,TN,17072765,100
11844,pindel,CBA_J,944,TN,17145540,100
11845,pindel,CBA_J,3923,TN,19980413,100
11846,pindel,CBA_J,5066,TN,23617998,100
11847,pindel,CBA_J,1751,TN,24040964,100
11848,pindel,CBA_J,9123,TN,24910331,100
11849,pindel,CBA_J,7693,TN,23226735,100
11850,pindel,CBA_J,8206,TN,23615397,100
11851,pindel,CBA_J,3644,TN,24039861,100
11852,pindel,CBA_J,2347,TN,32576182,100
11853,pindel,CBA_J,3072,TN,39418032,100
11854,pindel,CBA_J,5602,TN,39516782,100
11855,pindel,CBA_J,454,TN,38021304,100
11856,pindel,CBA_J,14737,TN,39139493,100
11857,pindel,CBA_J,13946,TN,39413059,100
11858,pindel,CBA_J,6676,TN,39513222,100
11859,pindel,CBA_J,3805,TN,42557313,100
11860,pindel,CBA_J,15207,TN,42549990,100
11861,pindel,CBA_J,852,TN,45089359,100
11862,pindel,CBA_J,710,TN,45371402,100
11863,pindel,CBA_J,2171,TN,45372521,100
11864,pindel,CBA_J,8209,TN,45088814,100
11865,pindel,CBA_J,2645,TN,45369803,100
11866,pindel,CBA_J,2629,TN,45372473,100
11867,pindel,CBA_J,6965,TN,45701022,100
11868,pindel,CBA_J,4035,TN,47156326,100
11869,pindel,CBA_J,4264,TN,51550464,100
11870,pindel,CBA_J,4664,TN,59950708,100
11871,pindel,CBA_J,2011,TN,60616415,100
11872,pindel,CBA_J,21,TN,60690721,100
11873,pindel,CBA_J,169,TN,60690839,100
11874,pindel,CBA_J,280,TN,60852711,100
11875,pindel,CBA_J,5056,TN,60613348,100
11876,pindel,CBA_J,4943,TN,60640836,100
11877,pindel,CBA_J,2837,TN,60690839,100
11878,pindel,CBA_J,2837,TN,60690839,100
11879,pindel,CBA_J,780,TN,60852406,100
11880,pindel,CBA_J,4554,TN,61022098,100
11881,mistrvar,CBA_J,34156,TN,4925202,100
11882,mistrvar,CBA_J,7530,TN,4967357,100
11883,mistrvar,CBA_J,2584,TN,8726143,100
11884,mistrvar,CBA_J,2584,TN,8726143,100
11885,mistrvar,CBA_J,7070,TN,10745584,100
11886,mistrvar,CBA_J,4198,TN,10884060,100
11887,mistrvar,CBA_J,3626,TN,11938745,100
11888,mistrvar,CBA_J,6285,TN,11942591,100
11889,mistrvar,CBA_J,5527,TN,12081331,100
11890,mistrvar,CBA_J,5527,TN,12081331,100
11891,mistrvar,CBA_J,5527,TN,12081331,100
11892,mistrvar,CBA_J,5527,TN,12081331,100
11893,mistrvar,CBA_J,5527,TN,12081331,100
11894,mistrvar,CBA_J,22786,TN,12165994,100
11895,mistrvar,CBA_J,12429,TN,12815128,100
11896,mistrvar,CBA_J,15890,TN,15898582,100
11897,mistrvar,CBA_J,10586,TN,17141779,100
11898,mistrvar,CBA_J,19574,TN,17290267,100
11899,mistrvar,CBA_J,21356,TN,19965063,100
11900,mistrvar,CBA_J,15420,TN,20060094,100
11901,mistrvar,CBA_J,37450,TN,21513122,100
11902,mistrvar,CBA_J,17169,TN,21916669,100
11903,mistrvar,CBA_J,71285,TN,21935202,100
11904,mistrvar,CBA_J,6819,TN,22583132,100
11905,mistrvar,CBA_J,3387,TN,23568571,100
11906,mistrvar,CBA_J,10009,TN,23613176,100
11907,mistrvar,CBA_J,6290,TN,24036404,100
11908,mistrvar,CBA_J,8944,TN,24910517,100
11909,mistrvar,CBA_J,6966,TN,25258760,100
11910,mistrvar,CBA_J,7936,TN,25631666,100
11911,mistrvar,CBA_J,134043,TN,25783398,100
11912,mistrvar,CBA_J,134043,TN,25783398,100
11913,mistrvar,CBA_J,134043,TN,25783398,100
11914,mistrvar,CBA_J,12338,TN,32738635,100
11915,mistrvar,CBA_J,18173,TN,38013638,100
11916,mistrvar,CBA_J,18173,TN,38013638,100
11917,mistrvar,CBA_J,18173,TN,38013638,100
11918,mistrvar,CBA_J,34228,TN,39112773,100
11919,mistrvar,CBA_J,34228,TN,39112773,100
11920,mistrvar,CBA_J,20937,TN,39405594,100
11921,mistrvar,CBA_J,16535,TN,39499988,100
11922,mistrvar,CBA_J,30176,TN,39516781,100
11923,mistrvar,CBA_J,30176,TN,39516781,100
11924,mistrvar,CBA_J,32378,TN,42548725,100
11925,mistrvar,CBA_J,32378,TN,42548725,100
11926,mistrvar,CBA_J,8188,TN,43712994,100
11927,mistrvar,CBA_J,13360,TN,45055860,100
11928,mistrvar,CBA_J,9817,TN,45088921,100
11929,mistrvar,CBA_J,6783,TN,45371401,100
11930,mistrvar,CBA_J,14478,TN,46212596,100
11931,mistrvar,CBA_J,21838,TN,47576987,100
11932,mistrvar,CBA_J,3366,TN,48051224,100
11933,mistrvar,CBA_J,4426,TN,51550339,100
11934,mistrvar,CBA_J,9148,TN,57126165,100
11935,mistrvar,CBA_J,19656,TN,57213298,100
11936,mistrvar,CBA_J,36955,TN,57704556,100
11937,mistrvar,CBA_J,52586,TN,58273636,100
11938,mistrvar,CBA_J,13212,TN,60462676,100
11939,mistrvar,CBA_J,2017,TN,60616414,100
11940,mistrvar,CBA_J,25227,TN,60638582,100
11941,mistrvar,CBA_J,25227,TN,60638582,100
11942,mistrvar,CBA_J,25227,TN,60638582,100
11943,mistrvar,CBA_J,22,TN,60690720,100
11944,mistrvar,CBA_J,983,TN,60690298,100
11945,mistrvar,CBA_J,3180,TN,60744338,100
11946,mistrvar,CBA_J,5643,TN,60827395,100
11947,mistrvar,CBA_J,5262,TN,60852164,100
11948,mistrvar,CBA_J,5287,TN,61021508,100
11949,lumpexpress,CBA_J,35429,TN,4310445,100
11950,lumpexpress,CBA_J,50253,TN,4845342,100
11951,lumpexpress,CBA_J,29225,TN,4895762,100
11952,lumpexpress,CBA_J,34169,TN,4925205,100
11953,lumpexpress,CBA_J,6392,TN,4967357,100
11954,lumpexpress,CBA_J,675122,TN,5351295,100
11955,lumpexpress,CBA_J,675122,TN,5351295,100
11956,lumpexpress,CBA_J,232999,TN,6057658,100
11957,lumpexpress,CBA_J,89340,TN,6290857,100
11958,lumpexpress,CBA_J,14973,TN,6380391,100
11959,lumpexpress,CBA_J,44314,TN,6558720,100
11960,lumpexpress,CBA_J,67901,TN,6603239,100
11961,lumpexpress,CBA_J,67901,TN,6603239,100
11962,lumpexpress,CBA_J,67901,TN,6603239,100
11963,lumpexpress,CBA_J,67901,TN,6603239,100
11964,lumpexpress,CBA_J,422871,TN,6829846,100
11965,lumpexpress,CBA_J,178812,TN,7252926,100
11966,lumpexpress,CBA_J,64438,TN,7431896,100
11967,lumpexpress,CBA_J,6527999,TN,7496532,100
11968,lumpexpress,CBA_J,6527999,TN,7496532,100
11969,lumpexpress,CBA_J,6527999,TN,7496532,100
11970,lumpexpress,CBA_J,6527999,TN,7496532,100
11971,lumpexpress,CBA_J,6527999,TN,7496532,100
11972,lumpexpress,CBA_J,6527999,TN,7496532,100
11973,lumpexpress,CBA_J,6527999,TN,7496532,100
11974,lumpexpress,CBA_J,6527999,TN,7496532,100
11975,lumpexpress,CBA_J,6527999,TN,7496532,100
11976,lumpexpress,CBA_J,6527999,TN,7496532,100
11977,lumpexpress,CBA_J,6527999,TN,7496532,100
11978,lumpexpress,CBA_J,6527999,TN,7496532,100
11979,lumpexpress,CBA_J,6527999,TN,7496532,100
11980,lumpexpress,CBA_J,6527999,TN,7496532,100
11981,lumpexpress,CBA_J,6527999,TN,7496532,100
11982,lumpexpress,CBA_J,6527999,TN,7496532,100
11983,lumpexpress,CBA_J,6527999,TN,7496532,100
11984,lumpexpress,CBA_J,6527999,TN,7496532,100
11985,lumpexpress,CBA_J,6527999,TN,7496532,100
11986,lumpexpress,CBA_J,6527999,TN,7496532,100
11987,lumpexpress,CBA_J,6527999,TN,7496532,100
11988,lumpexpress,CBA_J,6527999,TN,7496532,100
11989,lumpexpress,CBA_J,6527999,TN,7496532,100
11990,lumpexpress,CBA_J,6527999,TN,7496532,100
11991,lumpexpress,CBA_J,6527999,TN,7496532,100
11992,lumpexpress,CBA_J,6527999,TN,7496532,100
11993,lumpexpress,CBA_J,6527999,TN,7496532,100
11994,lumpexpress,CBA_J,6527999,TN,7496532,100
11995,lumpexpress,CBA_J,6527999,TN,7496532,100
11996,lumpexpress,CBA_J,6527999,TN,7496532,100
11997,lumpexpress,CBA_J,6527999,TN,7496532,100
11998,lumpexpress,CBA_J,6527999,TN,7496532,100
11999,lumpexpress,CBA_J,6527999,TN,7496532,100
12000,lumpexpress,CBA_J,6527999,TN,7496532,100
12001,lumpexpress,CBA_J,6527999,TN,7496532,100
12002,lumpexpress,CBA_J,6527999,TN,7496532,100
12003,lumpexpress,CBA_J,6527999,TN,7496532,100
12004,lumpexpress,CBA_J,6527999,TN,7496532,100
12005,lumpexpress,CBA_J,6527999,TN,7496532,100
12006,lumpexpress,CBA_J,6527999,TN,7496532,100
12007,lumpexpress,CBA_J,6527999,TN,7496532,100
12008,lumpexpress,CBA_J,6527999,TN,7496532,100
12009,lumpexpress,CBA_J,6527999,TN,7496532,100
12010,lumpexpress,CBA_J,6527999,TN,7496532,100
12011,lumpexpress,CBA_J,6527999,TN,7496532,100
12012,lumpexpress,CBA_J,6527999,TN,7496532,100
12013,lumpexpress,CBA_J,6527999,TN,7496532,100
12014,lumpexpress,CBA_J,6527999,TN,7496532,100
12015,lumpexpress,CBA_J,6527999,TN,7496532,100
12016,lumpexpress,CBA_J,6527999,TN,7496532,100
12017,lumpexpress,CBA_J,6527999,TN,7496532,100
12018,lumpexpress,CBA_J,6527999,TN,7496532,100
12019,lumpexpress,CBA_J,6527999,TN,7496532,100
12020,lumpexpress,CBA_J,6527999,TN,7496532,100
12021,lumpexpress,CBA_J,6527999,TN,7496532,100
12022,lumpexpress,CBA_J,6527999,TN,7496532,100
12023,lumpexpress,CBA_J,6527999,TN,7496532,100
12024,lumpexpress,CBA_J,6527999,TN,7496532,100
12025,lumpexpress,CBA_J,5190950,TN,10715202,100
12026,lumpexpress,CBA_J,5190950,TN,10715202,100
12027,lumpexpress,CBA_J,5190950,TN,10715202,100
12028,lumpexpress,CBA_J,5190950,TN,10715202,100
12029,lumpexpress,CBA_J,5190950,TN,10715202,100
12030,lumpexpress,CBA_J,5190950,TN,10715202,100
12031,lumpexpress,CBA_J,5190950,TN,10715202,100
12032,lumpexpress,CBA_J,5190950,TN,10715202,100
12033,lumpexpress,CBA_J,5190950,TN,10715202,100
12034,lumpexpress,CBA_J,5190950,TN,10715202,100
12035,lumpexpress,CBA_J,5190950,TN,10715202,100
12036,lumpexpress,CBA_J,5190950,TN,10715202,100
12037,lumpexpress,CBA_J,5190950,TN,10715202,100
12038,lumpexpress,CBA_J,5190950,TN,10715202,100
12039,lumpexpress,CBA_J,5190950,TN,10715202,100
12040,lumpexpress,CBA_J,5190950,TN,10715202,100
12041,lumpexpress,CBA_J,5190950,TN,10715202,100
12042,lumpexpress,CBA_J,5190950,TN,10715202,100
12043,lumpexpress,CBA_J,5190950,TN,10715202,100
12044,lumpexpress,CBA_J,5190950,TN,10715202,100
12045,lumpexpress,CBA_J,5190950,TN,10715202,100
12046,lumpexpress,CBA_J,5190950,TN,10715202,100
12047,lumpexpress,CBA_J,5190950,TN,10715202,100
12048,lumpexpress,CBA_J,5190950,TN,10715202,100
12049,lumpexpress,CBA_J,5190950,TN,10715202,100
12050,lumpexpress,CBA_J,5190950,TN,10715202,100
12051,lumpexpress,CBA_J,5190950,TN,10715202,100
12052,lumpexpress,CBA_J,5190950,TN,10715202,100
12053,lumpexpress,CBA_J,5190950,TN,10715202,100
12054,lumpexpress,CBA_J,5190950,TN,10715202,100
12055,lumpexpress,CBA_J,5190950,TN,10715202,100
12056,lumpexpress,CBA_J,5190950,TN,10715202,100
12057,lumpexpress,CBA_J,5190950,TN,10715202,100
12058,lumpexpress,CBA_J,5190950,TN,10715202,100
12059,lumpexpress,CBA_J,5190950,TN,10715202,100
12060,lumpexpress,CBA_J,5190950,TN,10715202,100
12061,lumpexpress,CBA_J,5190950,TN,10715202,100
12062,lumpexpress,CBA_J,5190950,TN,10715202,100
12063,lumpexpress,CBA_J,5190950,TN,10715202,100
12064,lumpexpress,CBA_J,5190950,TN,10715202,100
12065,lumpexpress,CBA_J,5190950,TN,10715202,100
12066,lumpexpress,CBA_J,5190950,TN,10715202,100
12067,lumpexpress,CBA_J,5190950,TN,10715202,100
12068,lumpexpress,CBA_J,5190950,TN,10715202,100
12069,lumpexpress,CBA_J,5190950,TN,10715202,100
12070,lumpexpress,CBA_J,5190950,TN,10715202,100
12071,lumpexpress,CBA_J,5190950,TN,10715202,100
12072,lumpexpress,CBA_J,5190950,TN,10715202,100
12073,lumpexpress,CBA_J,5190950,TN,10715202,100
12074,lumpexpress,CBA_J,190248,TN,8044523,100
12075,lumpexpress,CBA_J,33923,TN,8312375,100
12076,lumpexpress,CBA_J,249103,TN,8451949,100
12077,lumpexpress,CBA_J,699,TN,8726653,100
12078,lumpexpress,CBA_J,8940,TN,8727608,100
12079,lumpexpress,CBA_J,152509,TN,8736741,100
12080,lumpexpress,CBA_J,3947,TN,10106351,100
12081,lumpexpress,CBA_J,47726,TN,10110571,100
12082,lumpexpress,CBA_J,7713,TN,10158491,100
12083,lumpexpress,CBA_J,13865,TN,10166388,100
12084,lumpexpress,CBA_J,147473,TN,10180444,100
12085,lumpexpress,CBA_J,157762,TN,10327994,100
12086,lumpexpress,CBA_J,102560,TN,10568416,100
12087,lumpexpress,CBA_J,46457,TN,10671179,100
12088,lumpexpress,CBA_J,58898,TN,10748738,100
12089,lumpexpress,CBA_J,58898,TN,10748738,100
12090,lumpexpress,CBA_J,77797,TN,10808052,100
12091,lumpexpress,CBA_J,3639,TN,11938745,100
12092,lumpexpress,CBA_J,12971,TN,12069357,100
12093,lumpexpress,CBA_J,1382,TN,12082589,100
12094,lumpexpress,CBA_J,741,TN,12085492,100
12095,lumpexpress,CBA_J,741,TN,12085492,100
12096,lumpexpress,CBA_J,71393,TN,12086707,100
12097,lumpexpress,CBA_J,341618,TN,12161477,100
12098,lumpexpress,CBA_J,341618,TN,12161477,100
12099,lumpexpress,CBA_J,47191,TN,12509322,100
12100,lumpexpress,CBA_J,6622,TN,12815128,100
12101,lumpexpress,CBA_J,279821,TN,12823048,100
12102,lumpexpress,CBA_J,156937,TN,13380723,100
12103,lumpexpress,CBA_J,156937,TN,13380723,100
12104,lumpexpress,CBA_J,230108,TN,13540398,100
12105,lumpexpress,CBA_J,4799,TN,13867024,100
12106,lumpexpress,CBA_J,92199,TN,13906324,100
12107,lumpexpress,CBA_J,137461,TN,14011441,100
12108,lumpexpress,CBA_J,38030,TN,14173174,100
12109,lumpexpress,CBA_J,23765,TN,14211677,100
12110,lumpexpress,CBA_J,21016,TN,14235761,100
12111,lumpexpress,CBA_J,4256,TN,14257264,100
12112,lumpexpress,CBA_J,2587,TN,14267976,100
12113,lumpexpress,CBA_J,221645,TN,14569651,100
12114,lumpexpress,CBA_J,1965,TN,15904188,100
12115,lumpexpress,CBA_J,140,TN,15906927,100
12116,lumpexpress,CBA_J,136,TN,15909300,100
12117,lumpexpress,CBA_J,473215,TN,15927654,100
12118,lumpexpress,CBA_J,84346,TN,16890137,100
12119,lumpexpress,CBA_J,25215,TN,17020486,100
12120,lumpexpress,CBA_J,25215,TN,17020486,100
12121,lumpexpress,CBA_J,806,TN,17075516,100
12122,lumpexpress,CBA_J,62368,TN,17076542,100
12123,lumpexpress,CBA_J,14900,TN,17231980,100
12124,lumpexpress,CBA_J,11036,TN,17247084,100
12125,lumpexpress,CBA_J,2719,TN,17258307,100
12126,lumpexpress,CBA_J,10949,TN,17291221,100
12127,lumpexpress,CBA_J,26415,TN,17309575,100
12128,lumpexpress,CBA_J,28313,TN,17387162,100
12129,lumpexpress,CBA_J,23535,TN,17415960,100
12130,lumpexpress,CBA_J,10602,TN,17857638,100
12131,lumpexpress,CBA_J,67187,TN,17868669,100
12132,lumpexpress,CBA_J,67187,TN,17868669,100
12133,lumpexpress,CBA_J,67187,TN,17868669,100
12134,lumpexpress,CBA_J,34990,TN,18232838,100
12135,lumpexpress,CBA_J,151279,TN,18699569,100
12136,lumpexpress,CBA_J,91817,TN,19322721,100
12137,lumpexpress,CBA_J,347274,TN,19416202,100
12138,lumpexpress,CBA_J,76072,TN,20063756,100
12139,lumpexpress,CBA_J,265079,TN,20347121,100
12140,lumpexpress,CBA_J,265079,TN,20347121,100
12141,lumpexpress,CBA_J,11139,TN,20755379,100
12142,lumpexpress,CBA_J,33591,TN,20774714,100
12143,lumpexpress,CBA_J,33591,TN,20774714,100
12144,lumpexpress,CBA_J,47839,TN,21484704,100
12145,lumpexpress,CBA_J,47839,TN,21484704,100
12146,lumpexpress,CBA_J,28728,TN,21891709,100
12147,lumpexpress,CBA_J,28728,TN,21891709,100
12148,lumpexpress,CBA_J,41684,TN,21934504,100
12149,lumpexpress,CBA_J,41684,TN,21934504,100
12150,lumpexpress,CBA_J,117388,TN,22136596,100
12151,lumpexpress,CBA_J,151960,TN,22254177,100
12152,lumpexpress,CBA_J,21784,TN,22409688,100
12153,lumpexpress,CBA_J,9471,TN,22431541,100
12154,lumpexpress,CBA_J,16520,TN,22443662,100
12155,lumpexpress,CBA_J,183811,TN,22460433,100
12156,lumpexpress,CBA_J,183811,TN,22460433,100
12157,lumpexpress,CBA_J,70712,TN,22651679,100
12158,lumpexpress,CBA_J,69227,TN,22728233,100
12159,lumpexpress,CBA_J,10353,TN,22797608,100
12160,lumpexpress,CBA_J,7678,TN,23010198,100
12161,lumpexpress,CBA_J,21813,TN,23076406,100
12162,lumpexpress,CBA_J,5652,TN,23478969,100
12163,lumpexpress,CBA_J,61465,TN,23485056,100
12164,lumpexpress,CBA_J,20010,TN,23548418,100
12165,lumpexpress,CBA_J,12461,TN,23609358,100
12166,lumpexpress,CBA_J,34188,TN,23957515,100
12167,lumpexpress,CBA_J,7934,TN,24042250,100
12168,lumpexpress,CBA_J,24438,TN,24053279,100
12169,lumpexpress,CBA_J,29827,TN,24117582,100
12170,lumpexpress,CBA_J,16018,TN,24185931,100
12171,lumpexpress,CBA_J,25115,TN,24202083,100
12172,lumpexpress,CBA_J,2985,TN,24227384,100
12173,lumpexpress,CBA_J,8714,TN,24300016,100
12174,lumpexpress,CBA_J,50889,TN,24313799,100
12175,lumpexpress,CBA_J,27480,TN,24365067,100
12176,lumpexpress,CBA_J,75745,TN,24497984,100
12177,lumpexpress,CBA_J,4302,TN,24608694,100
12178,lumpexpress,CBA_J,68456,TN,24613440,100
12179,lumpexpress,CBA_J,51338,TN,24775699,100
12180,lumpexpress,CBA_J,51338,TN,24775699,100
12181,lumpexpress,CBA_J,51338,TN,24775699,100
12182,lumpexpress,CBA_J,24152,TN,24883805,100
12183,lumpexpress,CBA_J,1838,TN,24908492,100
12184,lumpexpress,CBA_J,1663,TN,24910522,100
12185,lumpexpress,CBA_J,51029,TN,25033596,100
12186,lumpexpress,CBA_J,176990,TN,25085020,100
12187,lumpexpress,CBA_J,153480,TN,25674586,100
12188,lumpexpress,CBA_J,153480,TN,25674586,100
12189,lumpexpress,CBA_J,153480,TN,25674586,100
12190,lumpexpress,CBA_J,153480,TN,25674586,100
12191,lumpexpress,CBA_J,64519,TN,25830310,100
12192,lumpexpress,CBA_J,15909,TN,25895092,100
12193,lumpexpress,CBA_J,20793,TN,25911190,100
12194,lumpexpress,CBA_J,73485,TN,26270407,100
12195,lumpexpress,CBA_J,526339,TN,30226321,100
12196,lumpexpress,CBA_J,526339,TN,30226321,100
12197,lumpexpress,CBA_J,9939650,TN,31708299,100
12198,lumpexpress,CBA_J,9939650,TN,31708299,100
12199,lumpexpress,CBA_J,9939650,TN,31708299,100
12200,lumpexpress,CBA_J,9939650,TN,31708299,100
12201,lumpexpress,CBA_J,9939650,TN,31708299,100
12202,lumpexpress,CBA_J,9939650,TN,31708299,100
12203,lumpexpress,CBA_J,9939650,TN,31708299,100
12204,lumpexpress,CBA_J,9939650,TN,31708299,100
12205,lumpexpress,CBA_J,9939650,TN,31708299,100
12206,lumpexpress,CBA_J,9939650,TN,31708299,100
12207,lumpexpress,CBA_J,9939650,TN,31708299,100
12208,lumpexpress,CBA_J,9939650,TN,31708299,100
12209,lumpexpress,CBA_J,9939650,TN,31708299,100
12210,lumpexpress,CBA_J,9939650,TN,31708299,100
12211,lumpexpress,CBA_J,9939650,TN,31708299,100
12212,lumpexpress,CBA_J,9939650,TN,31708299,100
12213,lumpexpress,CBA_J,9939650,TN,31708299,100
12214,lumpexpress,CBA_J,9939650,TN,31708299,100
12215,lumpexpress,CBA_J,9939650,TN,31708299,100
12216,lumpexpress,CBA_J,9939650,TN,31708299,100
12217,lumpexpress,CBA_J,9939650,TN,31708299,100
12218,lumpexpress,CBA_J,9939650,TN,31708299,100
12219,lumpexpress,CBA_J,9939650,TN,31708299,100
12220,lumpexpress,CBA_J,9939650,TN,31708299,100
12221,lumpexpress,CBA_J,9939650,TN,31708299,100
12222,lumpexpress,CBA_J,9939650,TN,31708299,100
12223,lumpexpress,CBA_J,9939650,TN,31708299,100
12224,lumpexpress,CBA_J,9939650,TN,31708299,100
12225,lumpexpress,CBA_J,9939650,TN,31708299,100
12226,lumpexpress,CBA_J,9939650,TN,31708299,100
12227,lumpexpress,CBA_J,9939650,TN,31708299,100
12228,lumpexpress,CBA_J,9939650,TN,31708299,100
12229,lumpexpress,CBA_J,9939650,TN,31708299,100
12230,lumpexpress,CBA_J,9939650,TN,31708299,100
12231,lumpexpress,CBA_J,9939650,TN,31708299,100
12232,lumpexpress,CBA_J,9939650,TN,31708299,100
12233,lumpexpress,CBA_J,9939650,TN,31708299,100
12234,lumpexpress,CBA_J,9939650,TN,31708299,100
12235,lumpexpress,CBA_J,9939650,TN,31708299,100
12236,lumpexpress,CBA_J,9939650,TN,31708299,100
12237,lumpexpress,CBA_J,9939650,TN,31708299,100
12238,lumpexpress,CBA_J,9939650,TN,31708299,100
12239,lumpexpress,CBA_J,9939650,TN,31708299,100
12240,lumpexpress,CBA_J,9939650,TN,31708299,100
12241,lumpexpress,CBA_J,9939650,TN,31708299,100
12242,lumpexpress,CBA_J,9939650,TN,31708299,100
12243,lumpexpress,CBA_J,9939650,TN,31708299,100
12244,lumpexpress,CBA_J,9939650,TN,31708299,100
12245,lumpexpress,CBA_J,9939650,TN,31708299,100
12246,lumpexpress,CBA_J,9939650,TN,31708299,100
12247,lumpexpress,CBA_J,9939650,TN,31708299,100
12248,lumpexpress,CBA_J,9939650,TN,31708299,100
12249,lumpexpress,CBA_J,9939650,TN,31708299,100
12250,lumpexpress,CBA_J,9939650,TN,31708299,100
12251,lumpexpress,CBA_J,9939650,TN,31708299,100
12252,lumpexpress,CBA_J,9939650,TN,31708299,100
12253,lumpexpress,CBA_J,9939650,TN,31708299,100
12254,lumpexpress,CBA_J,9939650,TN,31708299,100
12255,lumpexpress,CBA_J,9939650,TN,31708299,100
12256,lumpexpress,CBA_J,9939650,TN,31708299,100
12257,lumpexpress,CBA_J,9939650,TN,31708299,100
12258,lumpexpress,CBA_J,9939650,TN,31708299,100
12259,lumpexpress,CBA_J,9939650,TN,31708299,100
12260,lumpexpress,CBA_J,9939650,TN,31708299,100
12261,lumpexpress,CBA_J,9939650,TN,31708299,100
12262,lumpexpress,CBA_J,9939650,TN,31708299,100
12263,lumpexpress,CBA_J,9939650,TN,31708299,100
12264,lumpexpress,CBA_J,9939650,TN,31708299,100
12265,lumpexpress,CBA_J,9939650,TN,31708299,100
12266,lumpexpress,CBA_J,9939650,TN,31708299,100
12267,lumpexpress,CBA_J,6405548,TN,41648149,100
12268,lumpexpress,CBA_J,6405548,TN,41648149,100
12269,lumpexpress,CBA_J,6405548,TN,41648149,100
12270,lumpexpress,CBA_J,6405548,TN,41648149,100
12271,lumpexpress,CBA_J,6405548,TN,41648149,100
12272,lumpexpress,CBA_J,6405548,TN,41648149,100
12273,lumpexpress,CBA_J,6405548,TN,41648149,100
12274,lumpexpress,CBA_J,6405548,TN,41648149,100
12275,lumpexpress,CBA_J,6405548,TN,41648149,100
12276,lumpexpress,CBA_J,6405548,TN,41648149,100
12277,lumpexpress,CBA_J,6405548,TN,41648149,100
12278,lumpexpress,CBA_J,6405548,TN,41648149,100
12279,lumpexpress,CBA_J,6405548,TN,41648149,100
12280,lumpexpress,CBA_J,6405548,TN,41648149,100
12281,lumpexpress,CBA_J,6405548,TN,41648149,100
12282,lumpexpress,CBA_J,6405548,TN,41648149,100
12283,lumpexpress,CBA_J,6405548,TN,41648149,100
12284,lumpexpress,CBA_J,6405548,TN,41648149,100
12285,lumpexpress,CBA_J,6405548,TN,41648149,100
12286,lumpexpress,CBA_J,6405548,TN,41648149,100
12287,lumpexpress,CBA_J,6405548,TN,41648149,100
12288,lumpexpress,CBA_J,6405548,TN,41648149,100
12289,lumpexpress,CBA_J,6405548,TN,41648149,100
12290,lumpexpress,CBA_J,6405548,TN,41648149,100
12291,lumpexpress,CBA_J,6405548,TN,41648149,100
12292,lumpexpress,CBA_J,6405548,TN,41648149,100
12293,lumpexpress,CBA_J,6405548,TN,41648149,100
12294,lumpexpress,CBA_J,6405548,TN,41648149,100
12295,lumpexpress,CBA_J,6405548,TN,41648149,100
12296,lumpexpress,CBA_J,6405548,TN,41648149,100
12297,lumpexpress,CBA_J,6405548,TN,41648149,100
12298,lumpexpress,CBA_J,6405548,TN,41648149,100
12299,lumpexpress,CBA_J,6405548,TN,41648149,100
12300,lumpexpress,CBA_J,6405548,TN,41648149,100
12301,lumpexpress,CBA_J,6405548,TN,41648149,100
12302,lumpexpress,CBA_J,6405548,TN,41648149,100
12303,lumpexpress,CBA_J,6405548,TN,41648149,100
12304,lumpexpress,CBA_J,6405548,TN,41648149,100
12305,lumpexpress,CBA_J,6405548,TN,41648149,100
12306,lumpexpress,CBA_J,6405548,TN,41648149,100
12307,lumpexpress,CBA_J,6405548,TN,41648149,100
12308,lumpexpress,CBA_J,6405548,TN,41648149,100
12309,lumpexpress,CBA_J,6405548,TN,41648149,100
12310,lumpexpress,CBA_J,6405548,TN,41648149,100
12311,lumpexpress,CBA_J,6405548,TN,41648149,100
12312,lumpexpress,CBA_J,6405548,TN,41648149,100
12313,lumpexpress,CBA_J,6405548,TN,41648149,100
12314,lumpexpress,CBA_J,6405548,TN,41648149,100
12315,lumpexpress,CBA_J,6405548,TN,41648149,100
12316,lumpexpress,CBA_J,6405548,TN,41648149,100
12317,lumpexpress,CBA_J,6405548,TN,41648149,100
12318,lumpexpress,CBA_J,6405548,TN,41648149,100
12319,lumpexpress,CBA_J,6405548,TN,41648149,100
12320,lumpexpress,CBA_J,6405548,TN,41648149,100
12321,lumpexpress,CBA_J,6405548,TN,41648149,100
12322,lumpexpress,CBA_J,6405548,TN,41648149,100
12323,lumpexpress,CBA_J,6405548,TN,41648149,100
12324,lumpexpress,CBA_J,6405548,TN,41648149,100
12325,lumpexpress,CBA_J,6405548,TN,41648149,100
