,tool,strain,length,flag,position,threshold
50911,BioGraph*,CBA_J,62061,TN,10745584,10000
50912,BioGraph*,CBA_J,77948,TN,10808052,10000
50913,BioGraph*,CBA_J,77948,TN,10808052,10000
50914,BioGraph*,CBA_J,1715,TN,10886617,10000
50915,BioGraph*,CBA_J,1050129,TN,10888400,10000
50916,BioGraph*,CBA_J,3626,TN,11938745,10000
50917,BioGraph*,CBA_J,3626,TN,11938745,10000
50918,BioGraph*,CBA_J,42250,TN,11942591,10000
50919,BioGraph*,CBA_J,83765,TN,11985095,10000
50920,BioGraph*,CBA_J,14623,TN,12069357,10000
50921,BioGraph*,CBA_J,14623,TN,12069357,10000
50922,BioGraph*,CBA_J,14623,TN,12069357,10000
50923,BioGraph*,CBA_J,68227,TN,12084315,10000
50924,BioGraph*,CBA_J,68227,TN,12084315,10000
50925,BioGraph*,CBA_J,68227,TN,12084315,10000
50926,BioGraph*,CBA_J,68227,TN,12084315,10000
50927,BioGraph*,CBA_J,5484,TN,12152606,10000
50928,BioGraph*,CBA_J,42928,TN,12161478,10000
50929,BioGraph*,CBA_J,42928,TN,12161478,10000
50930,BioGraph*,CBA_J,305599,TN,12509323,10000
50931,BioGraph*,CBA_J,6608,TN,12815128,10000
50932,BioGraph*,CBA_J,296858,TN,12823048,10000
50933,BioGraph*,CBA_J,81704,TN,13455939,10000
50934,BioGraph*,CBA_J,298591,TN,13540398,10000
50935,BioGraph*,CBA_J,92202,TN,13906308,10000
50936,BioGraph*,CBA_J,89029,TN,14011441,10000
50937,BioGraph*,CBA_J,128074,TN,14100550,10000
50938,BioGraph*,CBA_J,128074,TN,14100550,10000
50939,BioGraph*,CBA_J,25746,TN,14235762,10000
50940,BioGraph*,CBA_J,45869,TN,14267976,10000
50941,BioGraph*,CBA_J,45869,TN,14267976,10000
50942,BioGraph*,CBA_J,10146,TN,14559296,10000
50943,BioGraph*,CBA_J,311875,TN,15527506,10000
50944,BioGraph*,CBA_J,80865,TN,15846588,10000
50945,BioGraph*,CBA_J,80865,TN,15846588,10000
50946,BioGraph*,CBA_J,80865,TN,15846588,10000
50947,BioGraph*,CBA_J,484114,TN,16400973,10000
50948,BioGraph*,CBA_J,484114,TN,16400973,10000
50949,BioGraph*,CBA_J,87484,TN,16885181,10000
50950,BioGraph*,CBA_J,43214,TN,16974633,10000
50951,BioGraph*,CBA_J,52188,TN,17020492,10000
50952,BioGraph*,CBA_J,52188,TN,17020492,10000
50953,BioGraph*,CBA_J,72933,TN,17072764,10000
50954,BioGraph*,CBA_J,72933,TN,17072764,10000
50955,BioGraph*,CBA_J,72933,TN,17072764,10000
50956,BioGraph*,CBA_J,72933,TN,17072764,10000
50957,BioGraph*,CBA_J,27624,TN,17146100,10000
50958,BioGraph*,CBA_J,56620,TN,17201499,10000
50959,BioGraph*,CBA_J,56620,TN,17201499,10000
50960,BioGraph*,CBA_J,34273,TN,17258307,10000
50961,BioGraph*,CBA_J,34273,TN,17258307,10000
50962,BioGraph*,CBA_J,34273,TN,17258307,10000
50963,BioGraph*,CBA_J,34273,TN,17258307,10000
50964,BioGraph*,CBA_J,43248,TN,17292739,10000
50965,BioGraph*,CBA_J,43248,TN,17292739,10000
50966,BioGraph*,CBA_J,43397,TN,17343599,10000
50967,BioGraph*,CBA_J,43397,TN,17343599,10000
50968,BioGraph*,CBA_J,28315,TN,17387162,10000
50969,BioGraph*,CBA_J,23532,TN,17415960,10000
50970,BioGraph*,CBA_J,10595,TN,17857638,10000
50971,BioGraph*,CBA_J,32528,TN,17868669,10000
50972,BioGraph*,CBA_J,157629,TN,17901280,10000
50973,BioGraph*,CBA_J,157629,TN,17901280,10000
50974,BioGraph*,CBA_J,34995,TN,18232838,10000
50975,BioGraph*,CBA_J,81291,TN,18617514,10000
50976,BioGraph*,CBA_J,151280,TN,18699569,10000
50977,BioGraph*,CBA_J,11165,TN,18852449,10000
50978,BioGraph*,CBA_J,35272,TN,18863730,10000
50979,BioGraph*,CBA_J,515404,TN,18899131,10000
50980,BioGraph*,CBA_J,347275,TN,19416202,10000
50981,BioGraph*,CBA_J,296206,TN,19767165,10000
50982,BioGraph*,CBA_J,296206,TN,19767165,10000
50983,BioGraph*,CBA_J,296206,TN,19767165,10000
50984,BioGraph*,CBA_J,296206,TN,19767165,10000
50985,BioGraph*,CBA_J,296206,TN,19767165,10000
50986,BioGraph*,CBA_J,3876,TN,20063756,10000
50987,BioGraph*,CBA_J,72101,TN,20067723,10000
50988,BioGraph*,CBA_J,233647,TN,20144372,10000
50989,BioGraph*,CBA_J,224431,TN,20391132,10000
50990,BioGraph*,CBA_J,224431,TN,20391132,10000
50991,BioGraph*,CBA_J,33594,TN,20774711,10000
50992,BioGraph*,CBA_J,33594,TN,20774711,10000
50993,BioGraph*,CBA_J,724120,TN,20808418,10000
50994,BioGraph*,CBA_J,724120,TN,20808418,10000
50995,BioGraph*,CBA_J,724120,TN,20808418,10000
50996,BioGraph*,CBA_J,304837,TN,21534426,10000
50997,BioGraph*,CBA_J,42221,TN,21839374,10000
50998,BioGraph*,CBA_J,29641,TN,21881839,10000
50999,BioGraph*,CBA_J,64291,TN,21911883,10000
51000,BioGraph*,CBA_J,64291,TN,21911883,10000
51001,BioGraph*,CBA_J,64291,TN,21911883,10000
51002,BioGraph*,CBA_J,151946,TN,22254177,10000
51003,BioGraph*,CBA_J,21771,TN,22409688,10000
51004,BioGraph*,CBA_J,9455,TN,22431541,10000
51005,BioGraph*,CBA_J,16520,TN,22443662,10000
51006,BioGraph*,CBA_J,183799,TN,22460433,10000
51007,BioGraph*,CBA_J,183799,TN,22460433,10000
51008,BioGraph*,CBA_J,70705,TN,22651680,10000
51009,BioGraph*,CBA_J,10338,TN,22797608,10000
51010,BioGraph*,CBA_J,25057,TN,22808153,10000
51011,BioGraph*,CBA_J,93329,TN,22840581,10000
51012,BioGraph*,CBA_J,93329,TN,22840581,10000
51013,BioGraph*,CBA_J,75558,TN,22934240,10000
51014,BioGraph*,CBA_J,7671,TN,23010198,10000
51015,BioGraph*,CBA_J,16008,TN,23060193,10000
51016,BioGraph*,CBA_J,16730,TN,23076406,10000
51017,BioGraph*,CBA_J,106260,TN,23114260,10000
51018,BioGraph*,CBA_J,43332,TN,23220587,10000
51019,BioGraph*,CBA_J,184809,TN,23264417,10000
51020,BioGraph*,CBA_J,184809,TN,23264417,10000
51021,BioGraph*,CBA_J,35235,TN,23449380,10000
51022,BioGraph*,CBA_J,61466,TN,23485056,10000
51023,BioGraph*,CBA_J,49654,TN,23548416,10000
51024,BioGraph*,CBA_J,49654,TN,23548416,10000
51025,BioGraph*,CBA_J,49654,TN,23548416,10000
51026,BioGraph*,CBA_J,95316,TN,23603541,10000
51027,BioGraph*,CBA_J,95316,TN,23603541,10000
51028,BioGraph*,CBA_J,95316,TN,23603541,10000
51029,BioGraph*,CBA_J,150829,TN,23793426,10000
51030,BioGraph*,CBA_J,150829,TN,23793426,10000
51031,BioGraph*,CBA_J,12196,TN,23944703,10000
51032,BioGraph*,CBA_J,28012,TN,23957515,10000
51033,BioGraph*,CBA_J,54581,TN,23985772,10000
51034,BioGraph*,CBA_J,652,TN,24042250,10000
51035,BioGraph*,CBA_J,652,TN,24042250,10000
51036,BioGraph*,CBA_J,7125,TN,24043060,10000
51037,BioGraph*,CBA_J,7125,TN,24043060,10000
51038,BioGraph*,CBA_J,1818,TN,24050250,10000
51039,BioGraph*,CBA_J,1818,TN,24050250,10000
51040,BioGraph*,CBA_J,24437,TN,24053279,10000
51041,BioGraph*,CBA_J,84343,TN,24078021,10000
51042,BioGraph*,CBA_J,11971,TN,24173768,10000
51043,BioGraph*,CBA_J,84089,TN,24185931,10000
51044,BioGraph*,CBA_J,84089,TN,24185931,10000
51045,BioGraph*,CBA_J,84089,TN,24185931,10000
51046,BioGraph*,CBA_J,84089,TN,24185931,10000
51047,BioGraph*,CBA_J,84089,TN,24185931,10000
51048,BioGraph*,CBA_J,16925,TN,24270150,10000
51049,BioGraph*,CBA_J,12322,TN,24287491,10000
51050,BioGraph*,CBA_J,8699,TN,24300016,10000
51051,BioGraph*,CBA_J,27462,TN,24365086,10000
51052,BioGraph*,CBA_J,215806,TN,24392650,10000
51053,BioGraph*,CBA_J,215806,TN,24392650,10000
51054,BioGraph*,CBA_J,215806,TN,24392650,10000
51055,BioGraph*,CBA_J,212389,TN,24608694,10000
51056,BioGraph*,CBA_J,212389,TN,24608694,10000
51057,BioGraph*,CBA_J,212389,TN,24608694,10000
51058,BioGraph*,CBA_J,212389,TN,24608694,10000
51059,BioGraph*,CBA_J,212389,TN,24608694,10000
51060,BioGraph*,CBA_J,212389,TN,24608694,10000
51061,BioGraph*,CBA_J,5847,TN,24821176,10000
51062,BioGraph*,CBA_J,5847,TN,24821176,10000
51063,BioGraph*,CBA_J,40635,TN,24843111,10000
51064,BioGraph*,CBA_J,24148,TN,24883805,10000
51065,BioGraph*,CBA_J,3694,TN,24908493,10000
51066,BioGraph*,CBA_J,3694,TN,24908493,10000
51067,BioGraph*,CBA_J,113906,TN,24919206,10000
51068,BioGraph*,CBA_J,275851,TN,25057594,10000
51069,BioGraph*,CBA_J,275851,TN,25057594,10000
51070,BioGraph*,CBA_J,275851,TN,25057594,10000
51071,BioGraph*,CBA_J,275851,TN,25057594,10000
51072,BioGraph*,CBA_J,249137,TN,25425384,10000
51073,BioGraph*,CBA_J,249137,TN,25425384,10000
51074,BioGraph*,CBA_J,38534,TN,25679352,10000
51075,BioGraph*,CBA_J,110107,TN,25717941,10000
51076,BioGraph*,CBA_J,110107,TN,25717941,10000
51077,BioGraph*,CBA_J,64519,TN,25830310,10000
51078,BioGraph*,CBA_J,15910,TN,25895092,10000
51079,BioGraph*,CBA_J,20792,TN,25911177,10000
51080,BioGraph*,CBA_J,337209,TN,25932693,10000
51081,BioGraph*,CBA_J,73477,TN,26270416,10000
51082,BioGraph*,CBA_J,1654335,TN,28526425,10000
51083,BioGraph*,CBA_J,70415,TN,30180818,10000
51084,BioGraph*,CBA_J,70415,TN,30180818,10000
51085,BioGraph*,CBA_J,342792,TN,30251377,10000
51086,BioGraph*,CBA_J,1258940,TN,30826544,10000
51087,BioGraph*,CBA_J,1258940,TN,30826544,10000
51088,BioGraph*,CBA_J,1258940,TN,30826544,10000
51089,BioGraph*,CBA_J,289623,TN,32087212,10000
51090,BioGraph*,CBA_J,178875,TN,32559546,10000
51091,BioGraph*,CBA_J,11368,TN,32738635,10000
51092,BioGraph*,CBA_J,1212127,TN,32879442,10000
51093,BioGraph*,CBA_J,39085,TN,36763847,10000
51094,BioGraph*,CBA_J,254854,TN,36803143,10000
51095,BioGraph*,CBA_J,422755,TN,37058405,10000
51096,BioGraph*,CBA_J,136087,TN,37481342,10000
51097,BioGraph*,CBA_J,4620,TN,37799193,10000
51098,BioGraph*,CBA_J,39924,TN,37803941,10000
51099,BioGraph*,CBA_J,234511,TN,37844450,10000
51100,BioGraph*,CBA_J,234511,TN,37844450,10000
51101,BioGraph*,CBA_J,234511,TN,37844450,10000
51102,BioGraph*,CBA_J,234511,TN,37844450,10000
51103,BioGraph*,CBA_J,234511,TN,37844450,10000
51104,BioGraph*,CBA_J,234511,TN,37844450,10000
51105,BioGraph*,CBA_J,134896,TN,38080308,10000
51106,BioGraph*,CBA_J,159586,TN,38215431,10000
51107,BioGraph*,CBA_J,154889,TN,38382083,10000
51108,BioGraph*,CBA_J,291475,TN,38537052,10000
51109,BioGraph*,CBA_J,291475,TN,38537052,10000
51110,BioGraph*,CBA_J,18841,TN,38828726,10000
51111,BioGraph*,CBA_J,104511,TN,38847747,10000
51112,BioGraph*,CBA_J,2649,TN,39142996,10000
51113,BioGraph*,CBA_J,2649,TN,39142996,10000
51114,BioGraph*,CBA_J,4103,TN,39388318,10000
51115,BioGraph*,CBA_J,13769,TN,39398659,10000
51116,BioGraph*,CBA_J,78272,TN,39419823,10000
51117,BioGraph*,CBA_J,78272,TN,39419823,10000
51118,BioGraph*,CBA_J,7654,TN,39498245,10000
51119,BioGraph*,CBA_J,10534,TN,39505989,10000
51120,BioGraph*,CBA_J,901,TN,39516781,10000
51121,BioGraph*,CBA_J,12931,TN,39524259,10000
51122,BioGraph*,CBA_J,62110,TN,39537801,10000
51123,BioGraph*,CBA_J,76047,TN,40157711,10000
51124,BioGraph*,CBA_J,274574,TN,40233830,10000
51125,BioGraph*,CBA_J,30546,TN,40516729,10000
51126,BioGraph*,CBA_J,74369,TN,40547391,10000
51127,BioGraph*,CBA_J,351259,TN,40626118,10000
51128,BioGraph*,CBA_J,351259,TN,40626118,10000
51129,BioGraph*,CBA_J,22678,TN,41371040,10000
51130,BioGraph*,CBA_J,97448,TN,41394973,10000
51131,BioGraph*,CBA_J,97448,TN,41394973,10000
51132,BioGraph*,CBA_J,32777,TN,41492471,10000
51133,BioGraph*,CBA_J,120977,TN,41526971,10000
51134,BioGraph*,CBA_J,63218,TN,41873202,10000
51135,BioGraph*,CBA_J,24466,TN,42085144,10000
51136,BioGraph*,CBA_J,24466,TN,42085144,10000
51137,BioGraph*,CBA_J,165601,TN,42109817,10000
51138,BioGraph*,CBA_J,6550,TN,42548725,10000
51139,BioGraph*,CBA_J,66012,TN,42558883,10000
51140,BioGraph*,CBA_J,66012,TN,42558883,10000
51141,BioGraph*,CBA_J,66012,TN,42558883,10000
51142,BioGraph*,CBA_J,155457,TN,42783973,10000
51143,BioGraph*,CBA_J,58583,TN,42939823,10000
51144,BioGraph*,CBA_J,139935,TN,43005059,10000
51145,BioGraph*,CBA_J,366738,TN,43145196,10000
51146,BioGraph*,CBA_J,13242,TN,43523460,10000
51147,BioGraph*,CBA_J,230691,TN,43634125,10000
51148,BioGraph*,CBA_J,230691,TN,43634125,10000
51149,BioGraph*,CBA_J,121783,TN,44004127,10000
51150,BioGraph*,CBA_J,39237,TN,44126022,10000
51151,BioGraph*,CBA_J,144566,TN,44186790,10000
51152,BioGraph*,CBA_J,80338,TN,45009744,10000
51153,BioGraph*,CBA_J,80338,TN,45009744,10000
51154,BioGraph*,CBA_J,80338,TN,45009744,10000
51155,BioGraph*,CBA_J,43544,TN,45131897,10000
51156,BioGraph*,CBA_J,221428,TN,45214625,10000
51157,BioGraph*,CBA_J,52840,TN,45706227,10000
51158,BioGraph*,CBA_J,52840,TN,45706227,10000
51159,BioGraph*,CBA_J,64626,TN,45759299,10000
51160,BioGraph*,CBA_J,84788,TN,45830072,10000
51161,BioGraph*,CBA_J,70758,TN,45915066,10000
51162,BioGraph*,CBA_J,62678,TN,45986024,10000
51163,BioGraph*,CBA_J,102452,TN,46048892,10000
51164,BioGraph*,CBA_J,75586,TN,46151488,10000
51165,BioGraph*,CBA_J,75586,TN,46151488,10000
51166,BioGraph*,CBA_J,1972,TN,46227274,10000
51167,BioGraph*,CBA_J,1972,TN,46227274,10000
51168,BioGraph*,CBA_J,168181,TN,46354706,10000
51169,BioGraph*,CBA_J,22377,TN,46523063,10000
51170,BioGraph*,CBA_J,105795,TN,46545653,10000
51171,BioGraph*,CBA_J,105795,TN,46545653,10000
51172,BioGraph*,CBA_J,105795,TN,46545653,10000
51173,BioGraph*,CBA_J,33751,TN,46718898,10000
51174,BioGraph*,CBA_J,96203,TN,46753593,10000
51175,BioGraph*,CBA_J,147830,TN,46849912,10000
51176,BioGraph*,CBA_J,155144,TN,47003063,10000
51177,BioGraph*,CBA_J,13038,TN,47158920,10000
51178,BioGraph*,CBA_J,43560,TN,47172145,10000
51179,BioGraph*,CBA_J,105678,TN,47490549,10000
51180,BioGraph*,CBA_J,105678,TN,47490549,10000
51181,BioGraph*,CBA_J,105678,TN,47490549,10000
51182,BioGraph*,CBA_J,192280,TN,47861867,10000
51183,BioGraph*,CBA_J,50923,TN,48054706,10000
51184,BioGraph*,CBA_J,50923,TN,48054706,10000
51185,BioGraph*,CBA_J,1756463,TN,48106029,10000
51186,BioGraph*,CBA_J,1438003,TN,50238222,10000
51187,BioGraph*,CBA_J,1438003,TN,50238222,10000
51188,BioGraph*,CBA_J,1438003,TN,50238222,10000
51189,BioGraph*,CBA_J,1438003,TN,50238222,10000
51190,BioGraph*,CBA_J,626936,TN,51676279,10000
51191,BioGraph*,CBA_J,113216,TN,52725794,10000
51192,BioGraph*,CBA_J,128518,TN,52839411,10000
51193,BioGraph*,CBA_J,14238,TN,52971306,10000
51194,BioGraph*,CBA_J,834172,TN,52990946,10000
51195,BioGraph*,CBA_J,834172,TN,52990946,10000
51196,BioGraph*,CBA_J,453280,TN,55001538,10000
51197,BioGraph*,CBA_J,453280,TN,55001538,10000
51198,BioGraph*,CBA_J,453280,TN,55001538,10000
51199,BioGraph*,CBA_J,453280,TN,55001538,10000
51200,BioGraph*,CBA_J,63278,TN,55455056,10000
51201,BioGraph*,CBA_J,190,TN,55518577,10000
51202,BioGraph*,CBA_J,41219,TN,56215832,10000
51203,BioGraph*,CBA_J,306111,TN,56353251,10000
51204,BioGraph*,CBA_J,135450,TN,56970902,10000
51205,BioGraph*,CBA_J,135450,TN,56970902,10000
51206,BioGraph*,CBA_J,19638,TN,57106442,10000
51207,BioGraph*,CBA_J,9148,TN,57126165,10000
51208,BioGraph*,CBA_J,22783,TN,57135811,10000
51209,BioGraph*,CBA_J,86380,TN,57159342,10000
51210,BioGraph*,CBA_J,86380,TN,57159342,10000
51211,BioGraph*,CBA_J,263566,TN,57250664,10000
51212,BioGraph*,CBA_J,263566,TN,57250664,10000
51213,BioGraph*,CBA_J,137674,TN,57602685,10000
51214,BioGraph*,CBA_J,46874,TN,57740565,10000
51215,BioGraph*,CBA_J,180082,TN,57832504,10000
51216,BioGraph*,CBA_J,180082,TN,57832504,10000
51217,BioGraph*,CBA_J,180082,TN,57832504,10000
51218,BioGraph*,CBA_J,154802,TN,58014477,10000
51219,BioGraph*,CBA_J,122216,TN,58196839,10000
51220,BioGraph*,CBA_J,40714,TN,58319135,10000
51221,BioGraph*,CBA_J,274235,TN,58691465,10000
51222,BioGraph*,CBA_J,48811,TN,59421916,10000
51223,BioGraph*,CBA_J,50700,TN,59480552,10000
51224,BioGraph*,CBA_J,50700,TN,59480552,10000
51225,BioGraph*,CBA_J,61745,TN,59531546,10000
51226,BioGraph*,CBA_J,9929,TN,59593378,10000
51227,BioGraph*,CBA_J,51646,TN,59610504,10000
51228,BioGraph*,CBA_J,95776,TN,59665031,10000
51229,BioGraph*,CBA_J,46738,TN,59767299,10000
51230,BioGraph*,CBA_J,36554,TN,59820223,10000
51231,BioGraph*,CBA_J,77250,TN,59874885,10000
51232,BioGraph*,CBA_J,77250,TN,59874885,10000
51233,BioGraph*,CBA_J,530,TN,59952237,10000
51234,BioGraph*,CBA_J,24572,TN,59952984,10000
51235,BioGraph*,CBA_J,5672,TN,59977686,10000
51236,BioGraph*,CBA_J,14826,TN,59983493,10000
51237,BioGraph*,CBA_J,18854,TN,59999846,10000
51238,BioGraph*,CBA_J,13281,TN,60056824,10000
51239,BioGraph*,CBA_J,38359,TN,60070317,10000
51240,BioGraph*,CBA_J,59836,TN,60172146,10000
51241,BioGraph*,CBA_J,2886,TN,60232144,10000
51242,BioGraph*,CBA_J,6247,TN,60235101,10000
51243,BioGraph*,CBA_J,49507,TN,60241450,10000
51244,BioGraph*,CBA_J,14542,TN,60294736,10000
51245,BioGraph*,CBA_J,59485,TN,60410584,10000
51246,BioGraph*,CBA_J,59485,TN,60410584,10000
51247,BioGraph*,CBA_J,9532,TN,60470163,10000
51248,BioGraph*,CBA_J,9532,TN,60470163,10000
51249,BioGraph*,CBA_J,12898,TN,60572946,10000
51250,BioGraph*,CBA_J,41353,TN,60586059,10000
51251,BioGraph*,CBA_J,13663,TN,60627593,10000
51252,BioGraph*,CBA_J,1415,TN,60642338,10000
51253,BioGraph*,CBA_J,1415,TN,60642338,10000
51254,BioGraph*,CBA_J,6850,TN,60650231,10000
51255,BioGraph*,CBA_J,6850,TN,60650231,10000
51256,BioGraph*,CBA_J,20417,TN,60670325,10000
51257,BioGraph*,CBA_J,827,TN,60690838,10000
51258,BioGraph*,CBA_J,827,TN,60690838,10000
51259,BioGraph*,CBA_J,11410,TN,60692233,10000
51260,BioGraph*,CBA_J,39435,TN,60704776,10000
51261,BioGraph*,CBA_J,57200,TN,60744337,10000
51262,BioGraph*,CBA_J,57200,TN,60744337,10000
51263,BioGraph*,CBA_J,27132,TN,60801683,10000
51264,BioGraph*,CBA_J,8746,TN,60829507,10000
51265,BioGraph*,CBA_J,8746,TN,60829507,10000
51266,BioGraph*,CBA_J,14678,TN,60838313,10000
51267,BioGraph*,CBA_J,14678,TN,60838313,10000
51268,BioGraph*,CBA_J,72177,TN,60853125,10000
51269,BioGraph*,CBA_J,14599,TN,60934033,10000
51270,BioGraph*,CBA_J,72658,TN,60948796,10000
51271,BioGraph*,CBA_J,5150,TN,61021508,10000
51272,BioGraph*,CBA_J,87325,TN,61026863,10000
51273,BioGraph*,CBA_J,3843,TN,61114797,10000
51274,BioGraph*,CBA_J,13515,TN,61118709,10000
51275,BioGraph*,CBA_J,36477,TN,61132293,10000
51276,BioGraph*,CBA_J,36477,TN,61132293,10000
51277,BioGraph*,CBA_J,8527,TN,61175238,10000
51278,BioGraph*,CBA_J,8206,TN,61184017,10000
51279,BioGraph*,CBA_J,239222,TN,61192344,10000
51280,sniffles,BALB_CJ,4345875,TN,0,10000
51281,sniffles,BALB_CJ,4345875,TN,0,10000
51282,sniffles,BALB_CJ,4345875,TN,0,10000
51283,sniffles,BALB_CJ,42332,TN,4346052,10000
51284,sniffles,BALB_CJ,241739,TN,4388605,10000
51285,sniffles,BALB_CJ,336684,TN,4630491,10000
51286,sniffles,BALB_CJ,336684,TN,4630491,10000
51287,sniffles,BALB_CJ,336684,TN,4630491,10000
51288,sniffles,BALB_CJ,336684,TN,4630491,10000
51289,sniffles,BALB_CJ,336684,TN,4630491,10000
51290,sniffles,BALB_CJ,418806,TN,4967358,10000
51291,sniffles,BALB_CJ,418806,TN,4967358,10000
51292,sniffles,BALB_CJ,418806,TN,4967358,10000
51293,sniffles,BALB_CJ,49567,TN,5386375,10000
51294,sniffles,BALB_CJ,49567,TN,5386375,10000
51295,sniffles,BALB_CJ,49567,TN,5386375,10000
51296,sniffles,BALB_CJ,28737,TN,6026466,10000
51297,sniffles,BALB_CJ,3420603,TN,6057659,10000
51298,sniffles,BALB_CJ,3420603,TN,6057659,10000
51299,sniffles,BALB_CJ,3420603,TN,6057659,10000
51300,sniffles,BALB_CJ,3420603,TN,6057659,10000
51301,sniffles,BALB_CJ,3420603,TN,6057659,10000
51302,sniffles,BALB_CJ,3420603,TN,6057659,10000
51303,sniffles,BALB_CJ,3420603,TN,6057659,10000
51304,sniffles,BALB_CJ,626952,TN,9483346,10000
51305,sniffles,BALB_CJ,626952,TN,9483346,10000
51306,sniffles,BALB_CJ,626952,TN,9483346,10000
51307,sniffles,BALB_CJ,626952,TN,9483346,10000
51308,sniffles,BALB_CJ,626952,TN,9483346,10000
51309,sniffles,BALB_CJ,47726,TN,10110571,10000
51310,sniffles,BALB_CJ,7713,TN,10158492,10000
51311,sniffles,BALB_CJ,13865,TN,10166388,10000
51312,sniffles,BALB_CJ,387712,TN,10180445,10000
51313,sniffles,BALB_CJ,387712,TN,10180445,10000
51314,sniffles,BALB_CJ,387712,TN,10180445,10000
51315,sniffles,BALB_CJ,1008384,TN,10568416,10000
51316,sniffles,BALB_CJ,1008384,TN,10568416,10000
51317,sniffles,BALB_CJ,15365,TN,11577674,10000
51318,sniffles,BALB_CJ,318450,TN,11620095,10000
51319,sniffles,BALB_CJ,318450,TN,11620095,10000
51320,sniffles,BALB_CJ,3639,TN,11938745,10000
51321,sniffles,BALB_CJ,3639,TN,11938745,10000
51322,sniffles,BALB_CJ,42267,TN,11942592,10000
51323,sniffles,BALB_CJ,829842,TN,11985095,10000
51324,sniffles,BALB_CJ,829842,TN,11985095,10000
51325,sniffles,BALB_CJ,829842,TN,11985095,10000
51326,sniffles,BALB_CJ,829842,TN,11985095,10000
51327,sniffles,BALB_CJ,829842,TN,11985095,10000
51328,sniffles,BALB_CJ,829842,TN,11985095,10000
51329,sniffles,BALB_CJ,829842,TN,11985095,10000
51330,sniffles,BALB_CJ,829842,TN,11985095,10000
51331,sniffles,BALB_CJ,829842,TN,11985095,10000
51332,sniffles,BALB_CJ,6622,TN,12815129,10000
51333,sniffles,BALB_CJ,3263823,TN,12823048,10000
51334,sniffles,BALB_CJ,3263823,TN,12823048,10000
51335,sniffles,BALB_CJ,3263823,TN,12823048,10000
51336,sniffles,BALB_CJ,3263823,TN,12823048,10000
51337,sniffles,BALB_CJ,3263823,TN,12823048,10000
51338,sniffles,BALB_CJ,3263823,TN,12823048,10000
51339,sniffles,BALB_CJ,1142390,TN,16086904,10000
51340,sniffles,BALB_CJ,1142390,TN,16086904,10000
51341,sniffles,BALB_CJ,49658,TN,17229348,10000
51342,sniffles,BALB_CJ,23130,TN,17279040,10000
51343,sniffles,BALB_CJ,891881,TN,17303231,10000
51344,sniffles,BALB_CJ,891881,TN,17303231,10000
51345,sniffles,BALB_CJ,891881,TN,17303231,10000
51346,sniffles,BALB_CJ,891881,TN,17303231,10000
51347,sniffles,BALB_CJ,722873,TN,18197280,10000
51348,sniffles,BALB_CJ,722873,TN,18197280,10000
51349,sniffles,BALB_CJ,722873,TN,18197280,10000
51350,sniffles,BALB_CJ,722873,TN,18197280,10000
51351,sniffles,BALB_CJ,722873,TN,18197280,10000
51352,sniffles,BALB_CJ,722873,TN,18197280,10000
51353,sniffles,BALB_CJ,722873,TN,18197280,10000
51354,sniffles,BALB_CJ,722873,TN,18197280,10000
51355,sniffles,BALB_CJ,722873,TN,18197280,10000
51356,sniffles,BALB_CJ,722873,TN,18197280,10000
51357,sniffles,BALB_CJ,523655,TN,18924303,10000
51358,sniffles,BALB_CJ,523655,TN,18924303,10000
51359,sniffles,BALB_CJ,523655,TN,18924303,10000
51360,sniffles,BALB_CJ,168960,TN,19795044,10000
51361,sniffles,BALB_CJ,168960,TN,19795044,10000
51362,sniffles,BALB_CJ,175712,TN,19964117,10000
51363,sniffles,BALB_CJ,143879,TN,20144372,10000
51364,sniffles,BALB_CJ,544065,TN,20290139,10000
51365,sniffles,BALB_CJ,544065,TN,20290139,10000
51366,sniffles,BALB_CJ,544065,TN,20290139,10000
51367,sniffles,BALB_CJ,544065,TN,20290139,10000
51368,sniffles,BALB_CJ,544065,TN,20290139,10000
51369,sniffles,BALB_CJ,544065,TN,20290139,10000
51370,sniffles,BALB_CJ,214586,TN,20843732,10000
51371,sniffles,BALB_CJ,214586,TN,20843732,10000
51372,sniffles,BALB_CJ,228968,TN,21064642,10000
51373,sniffles,BALB_CJ,228968,TN,21064642,10000
51374,sniffles,BALB_CJ,228968,TN,21064642,10000
51375,sniffles,BALB_CJ,154731,TN,21293826,10000
51376,sniffles,BALB_CJ,154731,TN,21293826,10000
51377,sniffles,BALB_CJ,154731,TN,21293826,10000
51378,sniffles,BALB_CJ,24683,TN,21449705,10000
51379,sniffles,BALB_CJ,407114,TN,21474494,10000
51380,sniffles,BALB_CJ,407114,TN,21474494,10000
51381,sniffles,BALB_CJ,407114,TN,21474494,10000
51382,sniffles,BALB_CJ,407114,TN,21474494,10000
51383,sniffles,BALB_CJ,407114,TN,21474494,10000
51384,sniffles,BALB_CJ,94349,TN,21881839,10000
51385,sniffles,BALB_CJ,94349,TN,21881839,10000
51386,sniffles,BALB_CJ,94349,TN,21881839,10000
51387,sniffles,BALB_CJ,18867,TN,21982402,10000
51388,sniffles,BALB_CJ,157073,TN,22001405,10000
51389,sniffles,BALB_CJ,157073,TN,22001405,10000
51390,sniffles,BALB_CJ,157073,TN,22001405,10000
51391,sniffles,BALB_CJ,177192,TN,22159246,10000
